,MturkId,Userid,EmailId,TrainingPeriod,Trial,Condition,Decision,EmailType,Action,Confidence,ReactionTime,Correct
380,A3AY0315YWWNXY,625337184,1108,preTraining,7,Human-Plain,false,ham,4,0,22139,1
381,A1YZ0ETOCJO1B2,864832498,1037,Training,27,GPT-GPT,false,ham,4,4,2041,1
382,A3AY0315YWWNXY,625337184,352,preTraining,8,Human-Plain,false,phishing,4,0,21744,0
383,A1YZ0ETOCJO1B2,864832498,1345,Training,28,GPT-GPT,false,ham,3,4,1802,1
384,A1AYQ8E01NSY5Z,140544808,77,Training,29,GPT-GPT,false,phishing,3,2,3230,0
385,A1YZ0ETOCJO1B2,864832498,449,Training,29,GPT-GPT,true,phishing,4,3,1790,1
386,A3AY0315YWWNXY,625337184,56,preTraining,9,Human-Plain,true,phishing,0,4,18641,1
387,A1YZ0ETOCJO1B2,864832498,496,Training,30,GPT-GPT,true,phishing,4,4,1806,1
388,A3AY0315YWWNXY,625337184,64,preTraining,10,Human-Plain,true,phishing,4,5,37164,1
389,A1YZ0ETOCJO1B2,864832498,369,Training,31,GPT-GPT,true,phishing,4,4,2010,1
390,A3AY0315YWWNXY,625337184,804,Training,1,Human-Plain,false,ham,4,1,2013,1
391,A1YZ0ETOCJO1B2,864832498,881,Training,32,GPT-GPT,false,ham,4,4,1520,1
392,A1AYQ8E01NSY5Z,140544808,133,Training,30,GPT-GPT,false,phishing,3,2,7038,0
393,A1YZ0ETOCJO1B2,864832498,109,Training,33,GPT-GPT,true,phishing,4,4,1721,1
394,A3AY0315YWWNXY,625337184,964,Training,2,Human-Plain,false,ham,4,1,4165,1
395,A3AY0315YWWNXY,625337184,688,Training,3,Human-Plain,true,phishing,4,4,3690,1
396,A1YZ0ETOCJO1B2,864832498,789,Training,34,GPT-GPT,true,ham,1,3,1779,0
397,A3AY0315YWWNXY,625337184,1064,Training,4,Human-Plain,false,ham,4,1,4099,1
398,A1AYQ8E01NSY5Z,140544808,297,Training,31,GPT-GPT,true,phishing,3,5,12138,1
399,A1YZ0ETOCJO1B2,864832498,357,Training,35,GPT-GPT,true,phishing,4,4,2863,1
400,A1YZ0ETOCJO1B2,864832498,1209,Training,36,GPT-GPT,false,ham,4,4,1700,1
401,A1YZ0ETOCJO1B2,864832498,249,Training,37,GPT-GPT,true,phishing,4,4,1459,1
402,A3AY0315YWWNXY,625337184,740,Training,5,Human-Plain,false,phishing,2,0,2824,0
403,A1AYQ8E01NSY5Z,140544808,600,Training,32,GPT-GPT,true,phishing,2,5,2898,1
404,A1YZ0ETOCJO1B2,864832498,689,Training,38,GPT-GPT,true,phishing,4,4,1875,1
405,A3AY0315YWWNXY,625337184,364,Training,6,Human-Plain,true,phishing,4,5,3469,1
406,A1YZ0ETOCJO1B2,864832498,873,Training,39,GPT-GPT,false,ham,4,0,1930,1
407,A3AY0315YWWNXY,625337184,607,Training,7,Human-Plain,true,phishing,4,4,1456,1
408,A1AYQ8E01NSY5Z,140544808,69,Training,33,GPT-GPT,true,phishing,3,2,3855,1
409,A1YZ0ETOCJO1B2,864832498,1377,Training,40,GPT-GPT,false,ham,4,4,1669,1
410,A3AY0315YWWNXY,625337184,571,Training,8,Human-Plain,true,phishing,2,4,1609,1
411,A3AY0315YWWNXY,625337184,420,Training,9,Human-Plain,false,phishing,4,1,1609,0
412,A1AYQ8E01NSY5Z,140544808,177,Training,34,GPT-GPT,true,phishing,4,5,3426,1
413,A1YZ0ETOCJO1B2,864832498,665,postTraining,1,GPT-GPT,true,phishing,4,4,3879,1
414,A3AY0315YWWNXY,625337184,44,Training,10,Human-Plain,true,phishing,4,4,9542,1
415,A1YZ0ETOCJO1B2,864832498,97,postTraining,2,GPT-GPT,true,phishing,4,5,16576,1
416,A3AY0315YWWNXY,625337184,1300,Training,11,Human-Plain,false,ham,4,1,1371,1
417,A3AY0315YWWNXY,625337184,575,Training,12,Human-Plain,true,phishing,4,5,2236,1
418,A1YZ0ETOCJO1B2,864832498,1149,postTraining,3,GPT-GPT,false,ham,4,0,16747,1
419,A3AY0315YWWNXY,625337184,48,Training,13,Human-Plain,true,phishing,4,5,1477,1
420,A1YZ0ETOCJO1B2,864832498,209,postTraining,4,GPT-GPT,true,phishing,4,5,17034,1
421,A3AY0315YWWNXY,625337184,555,Training,14,Human-Plain,true,phishing,4,5,1249,1
422,A1AYQ8E01NSY5Z,140544808,592,Training,35,GPT-GPT,true,phishing,3,2,6242,1
423,A1YZ0ETOCJO1B2,864832498,137,postTraining,5,GPT-GPT,true,phishing,4,4,12979,1
424,A3AY0315YWWNXY,625337184,1200,Training,15,Human-Plain,false,ham,4,1,1250,1
425,A1YZ0ETOCJO1B2,864832498,1229,postTraining,6,GPT-GPT,false,ham,4,0,11539,1
426,A3AY0315YWWNXY,625337184,940,Training,16,Human-Plain,false,ham,4,3,1241,1
427,A1YZ0ETOCJO1B2,864832498,1409,postTraining,7,GPT-GPT,false,ham,4,4,14171,1
428,A3AY0315YWWNXY,625337184,332,Training,17,Human-Plain,true,phishing,4,5,1331,1
429,A1YZ0ETOCJO1B2,864832498,237,postTraining,8,GPT-GPT,true,phishing,4,4,17446,1
430,A3AY0315YWWNXY,625337184,1416,Training,18,Human-Plain,false,ham,4,1,1231,1
431,A1YZ0ETOCJO1B2,864832498,1397,postTraining,9,GPT-GPT,false,ham,4,0,13011,1
432,A1AYQ8E01NSY5Z,140544808,468,Training,36,GPT-GPT,true,phishing,4,5,2349,1
433,A3AY0315YWWNXY,625337184,1336,Training,19,Human-Plain,false,ham,4,1,1857,1
434,A1YZ0ETOCJO1B2,864832498,1341,postTraining,10,GPT-GPT,false,ham,4,4,18818,1
435,A3AY0315YWWNXY,625337184,784,Training,20,Human-Plain,false,ham,2,3,1718,1
436,A1AYQ8E01NSY5Z,140544808,901,Training,37,GPT-GPT,false,ham,3,2,3158,1
437,A3AY0315YWWNXY,625337184,1176,Training,21,Human-Plain,false,ham,3,0,1432,1
438,A1AYQ8E01NSY5Z,140544808,37,Training,38,GPT-GPT,true,phishing,4,2,2976,1
439,A3AY0315YWWNXY,625337184,1216,Training,22,Human-Plain,false,ham,4,0,1551,1
440,A3AY0315YWWNXY,625337184,1036,Training,23,Human-Plain,true,ham,2,4,1470,0
441,A1AYQ8E01NSY5Z,140544808,885,Training,39,GPT-GPT,false,ham,3,2,2986,1
442,A3AY0315YWWNXY,625337184,684,Training,24,Human-Plain,true,phishing,2,4,1503,1
443,A3AY0315YWWNXY,625337184,728,Training,25,Human-Plain,true,phishing,3,4,1371,1
444,A1AYQ8E01NSY5Z,140544808,65,Training,40,GPT-GPT,true,phishing,3,2,2945,1
445,A1P6OXEJ86HQRM,292558963,1423,preTraining,1,Human-GPT,false,ham,2,2,29893,1
446,A3AY0315YWWNXY,625337184,900,Training,26,Human-Plain,false,ham,4,0,1021,1
447,A1P6OXEJ86HQRM,292558963,219,preTraining,2,Human-GPT,true,phishing,3,4,45213,1
448,A3AY0315YWWNXY,625337184,920,Training,27,Human-Plain,false,ham,3,1,1258,1
449,A1AYQ8E01NSY5Z,140544808,761,postTraining,1,GPT-GPT,false,ham,3,2,3681,1
450,A1P6OXEJ86HQRM,292558963,819,preTraining,3,Human-GPT,false,ham,3,4,25053,1
451,A3AY0315YWWNXY,625337184,523,Training,28,Human-Plain,true,phishing,0,5,1584,1
452,A1P6OXEJ86HQRM,292558963,159,preTraining,4,Human-GPT,false,phishing,1,4,32295,0
453,A1AYQ8E01NSY5Z,140544808,985,postTraining,2,GPT-GPT,true,ham,2,5,33291,0
454,A3AY0315YWWNXY,625337184,1132,Training,29,Human-Plain,false,ham,4,1,1785,1
455,A1AYQ8E01NSY5Z,140544808,301,postTraining,3,GPT-GPT,true,phishing,4,5,53111,1
456,A1P6OXEJ86HQRM,292558963,59,preTraining,5,Human-GPT,true,phishing,4,5,23482,1
457,A3AY0315YWWNXY,625337184,1024,Training,30,Human-Plain,false,ham,4,2,1057,1
458,A1AYQ8E01NSY5Z,140544808,1389,postTraining,4,GPT-GPT,false,ham,3,1,16176,1
459,A3AY0315YWWNXY,625337184,340,Training,31,Human-Plain,true,phishing,4,3,1163,1
460,A1P6OXEJ86HQRM,292558963,111,preTraining,6,Human-GPT,true,phishing,3,5,23916,1
461,A1P6OXEJ86HQRM,292558963,315,preTraining,7,Human-GPT,true,phishing,4,5,24928,1
462,A3AY0315YWWNXY,625337184,1048,Training,32,Human-Plain,false,ham,2,0,1359,1
463,A1AYQ8E01NSY5Z,140544808,488,postTraining,5,GPT-GPT,true,phishing,2,5,16873,1
464,A1P6OXEJ86HQRM,292558963,1295,preTraining,8,Human-GPT,false,ham,2,4,14571,1
465,A3AY0315YWWNXY,625337184,515,Training,33,Human-Plain,true,phishing,2,4,1411,1
466,A1AYQ8E01NSY5Z,140544808,1425,postTraining,6,GPT-GPT,false,ham,4,2,32168,1
467,A3AY0315YWWNXY,625337184,595,Training,34,Human-Plain,true,phishing,4,3,1356,1
468,A1P6OXEJ86HQRM,292558963,67,preTraining,9,Human-GPT,true,phishing,3,5,12474,1
469,A3AY0315YWWNXY,625337184,296,Training,35,Human-Plain,true,phishing,4,5,1160,1
470,A1AYQ8E01NSY5Z,140544808,209,postTraining,7,GPT-GPT,true,phishing,4,5,17768,1
471,A1P6OXEJ86HQRM,292558963,103,preTraining,10,Human-GPT,true,phishing,4,5,17313,1
472,A3AY0315YWWNXY,625337184,316,Training,36,Human-Plain,true,phishing,3,3,1019,1
473,A1P6OXEJ86HQRM,292558963,151,Training,1,Human-GPT,true,phishing,4,5,4162,1
474,A1AYQ8E01NSY5Z,140544808,161,postTraining,8,GPT-GPT,true,phishing,3,5,18247,1
475,A3AY0315YWWNXY,625337184,1224,Training,37,Human-Plain,false,ham,4,3,1397,1
476,A3AY0315YWWNXY,625337184,188,Training,38,Human-Plain,true,phishing,4,5,1023,1
477,A1P6OXEJ86HQRM,292558963,1163,Training,2,Human-GPT,false,ham,2,4,8493,1
478,A3AY0315YWWNXY,625337184,852,Training,39,Human-Plain,false,ham,4,0,1096,1
479,A1AYQ8E01NSY5Z,140544808,937,postTraining,9,GPT-GPT,true,ham,3,5,22848,0
480,A1P6OXEJ86HQRM,292558963,1071,Training,3,Human-GPT,false,ham,1,4,4007,1
481,A1AYQ8E01NSY5Z,140544808,1369,postTraining,10,GPT-GPT,false,ham,3,2,31851,1
482,A3AY0315YWWNXY,625337184,1272,Training,40,Human-Plain,false,ham,4,1,1350,1
483,A1P6OXEJ86HQRM,292558963,263,Training,4,Human-GPT,true,phishing,3,5,3043,1
484,A3AY0315YWWNXY,625337184,1124,postTraining,1,Human-Plain,false,ham,3,0,1634,1
485,A1P6OXEJ86HQRM,292558963,363,Training,5,Human-GPT,true,phishing,4,5,2481,1
486,A3AY0315YWWNXY,625337184,1360,postTraining,2,Human-Plain,false,ham,4,0,16083,1
487,A3AY0315YWWNXY,625337184,148,postTraining,3,Human-Plain,true,phishing,4,5,17368,1
488,A1P6OXEJ86HQRM,292558963,871,Training,6,Human-GPT,false,ham,1,4,1584,1
489,A1P6OXEJ86HQRM,292558963,1215,Training,7,Human-GPT,false,ham,3,4,2101,1
490,A3AY0315YWWNXY,625337184,1052,postTraining,4,Human-Plain,false,ham,4,0,8247,1
491,A1P6OXEJ86HQRM,292558963,594,Training,8,Human-GPT,true,phishing,4,4,1897,1
492,A3AY0315YWWNXY,625337184,228,postTraining,5,Human-Plain,true,phishing,4,4,21352,1
493,A3AY0315YWWNXY,625337184,448,postTraining,6,Human-Plain,true,phishing,4,5,16878,1
494,A1P6OXEJ86HQRM,292558963,995,Training,9,Human-GPT,false,ham,2,2,1788,1
495,A3AY0315YWWNXY,625337184,555,postTraining,7,Human-Plain,true,phishing,4,5,8062,1
496,A3AY0315YWWNXY,625337184,184,postTraining,8,Human-Plain,true,phishing,4,3,8595,1
497,A1P6OXEJ86HQRM,292558963,167,Training,10,Human-GPT,true,phishing,4,5,2007,1
498,A1P6OXEJ86HQRM,292558963,474,Training,11,Human-GPT,true,phishing,4,5,1373,1
499,A3AY0315YWWNXY,625337184,916,postTraining,9,Human-Plain,false,ham,2,0,6984,1
500,A3AY0315YWWNXY,625337184,1028,postTraining,10,Human-Plain,false,ham,4,0,27018,1
501,A1P6OXEJ86HQRM,292558963,963,Training,12,Human-GPT,false,ham,3,2,1299,1
502,A1P6OXEJ86HQRM,292558963,1247,Training,13,Human-GPT,false,ham,2,4,1299,1
503,A1ATQ2AVZB2ND5,190399997,1109,preTraining,1,GPT-GPT,false,ham,3,0,95980,1
504,A1P6OXEJ86HQRM,292558963,203,Training,14,Human-GPT,true,phishing,4,5,1317,1
505,A1P6OXEJ86HQRM,292558963,1063,Training,15,Human-GPT,true,ham,1,5,1335,0
506,A1P6OXEJ86HQRM,292558963,562,Training,16,Human-GPT,true,phishing,3,5,2677,1
507,A1ATQ2AVZB2ND5,190399997,345,preTraining,2,GPT-GPT,true,phishing,4,1,51848,1
508,A1P6OXEJ86HQRM,292558963,815,Training,17,Human-GPT,false,ham,3,4,1101,1
509,A1P6OXEJ86HQRM,292558963,1175,Training,18,Human-GPT,true,ham,3,5,1612,0
510,A1ATQ2AVZB2ND5,190399997,536,preTraining,3,GPT-GPT,true,phishing,4,1,62332,1
511,A1P6OXEJ86HQRM,292558963,1255,Training,19,Human-GPT,false,ham,3,4,2420,1
512,A1P6OXEJ86HQRM,292558963,39,Training,20,Human-GPT,true,phishing,4,5,3043,1
513,A1ATQ2AVZB2ND5,190399997,905,preTraining,4,GPT-GPT,false,ham,3,0,35719,1
514,A1P6OXEJ86HQRM,292558963,1035,Training,21,Human-GPT,false,ham,3,4,1579,1
515,A1ATQ2AVZB2ND5,190399997,653,preTraining,5,GPT-GPT,true,phishing,3,1,34381,1
516,A1P6OXEJ86HQRM,292558963,899,Training,22,Human-GPT,false,ham,1,2,1673,1
517,A1ATQ2AVZB2ND5,190399997,1093,preTraining,6,GPT-GPT,false,ham,4,0,21886,1
518,A1P6OXEJ86HQRM,292558963,327,Training,23,Human-GPT,false,phishing,1,4,1635,0
519,A1P6OXEJ86HQRM,292558963,295,Training,24,Human-GPT,true,phishing,2,5,1904,1
520,A1ATQ2AVZB2ND5,190399997,721,preTraining,7,GPT-GPT,true,phishing,3,3,23778,1
521,A1P6OXEJ86HQRM,292558963,1259,Training,25,Human-GPT,true,ham,0,4,1874,0
522,A1ATQ2AVZB2ND5,190399997,1285,preTraining,8,GPT-GPT,false,ham,3,0,44696,1
523,A1P6OXEJ86HQRM,292558963,403,Training,26,Human-GPT,false,phishing,1,4,1451,0
524,A1ATQ2AVZB2ND5,190399997,681,preTraining,9,GPT-GPT,true,phishing,3,5,15601,1
525,A1P6OXEJ86HQRM,292558963,1399,Training,27,Human-GPT,false,ham,2,4,6096,1
526,A1P6OXEJ86HQRM,292558963,735,Training,28,Human-GPT,false,phishing,2,2,1871,0
527,A1P6OXEJ86HQRM,292558963,1371,Training,29,Human-GPT,true,ham,3,5,2464,0
528,A1ATQ2AVZB2ND5,190399997,1225,preTraining,10,GPT-GPT,false,ham,3,0,18468,1
529,A1P6OXEJ86HQRM,292558963,143,Training,30,Human-GPT,true,phishing,2,5,4087,1
530,A1P6OXEJ86HQRM,292558963,1195,Training,31,Human-GPT,true,ham,3,5,1750,0
531,A1ATQ2AVZB2ND5,190399997,592,Training,1,GPT-GPT,true,phishing,3,3,5781,1
532,A1P6OXEJ86HQRM,292558963,675,Training,32,Human-GPT,true,phishing,4,5,1650,1
533,A1P6OXEJ86HQRM,292558963,147,Training,33,Human-GPT,false,phishing,3,4,1740,0
534,A1ATQ2AVZB2ND5,190399997,673,Training,2,GPT-GPT,true,phishing,3,1,16476,1
535,A1P6OXEJ86HQRM,292558963,975,Training,34,Human-GPT,true,ham,2,5,3708,0
536,A1P6OXEJ86HQRM,292558963,391,Training,35,Human-GPT,true,phishing,4,5,1403,1
537,A1P6OXEJ86HQRM,292558963,7,Training,36,Human-GPT,true,phishing,4,5,3375,1
538,A1ATQ2AVZB2ND5,190399997,520,Training,3,GPT-GPT,true,phishing,3,1,6449,1
539,A1P6OXEJ86HQRM,292558963,1251,Training,37,Human-GPT,false,ham,2,4,1413,1
540,A2FB5UQTR3E0NX,877180979,1316,preTraining,1,Human-Plain,false,ham,4,3,17581,1
541,A1ATQ2AVZB2ND5,190399997,437,Training,4,GPT-GPT,true,phishing,3,3,6474,1
542,A1P6OXEJ86HQRM,292558963,1047,Training,38,Human-GPT,false,ham,1,4,1663,1
543,A2FB5UQTR3E0NX,877180979,1312,preTraining,2,Human-Plain,false,ham,4,1,36885,1
544,A1P6OXEJ86HQRM,292558963,482,Training,39,Human-GPT,true,phishing,3,5,1615,1
545,A1ATQ2AVZB2ND5,190399997,524,Training,5,GPT-GPT,true,phishing,3,2,11684,1
546,A1P6OXEJ86HQRM,292558963,19,Training,40,Human-GPT,true,phishing,4,5,2128,1
547,A2FB5UQTR3E0NX,877180979,440,preTraining,3,Human-Plain,false,phishing,3,3,13601,0
548,A1ATQ2AVZB2ND5,190399997,528,Training,6,GPT-GPT,true,phishing,3,2,3865,1
549,A1P6OXEJ86HQRM,292558963,1347,postTraining,1,Human-GPT,false,ham,2,4,1557,1
550,A2FB5UQTR3E0NX,877180979,296,preTraining,4,Human-Plain,true,phishing,4,4,35413,1
551,A1P6OXEJ86HQRM,292558963,590,postTraining,2,Human-GPT,true,phishing,4,5,15639,1
552,A1ATQ2AVZB2ND5,190399997,568,Training,7,GPT-GPT,true,phishing,3,1,5009,1
553,A2FB5UQTR3E0NX,877180979,1120,preTraining,5,Human-Plain,false,ham,4,3,12828,1
554,A1P6OXEJ86HQRM,292558963,823,postTraining,3,Human-GPT,false,ham,3,4,12383,1
555,A1P6OXEJ86HQRM,292558963,679,postTraining,4,Human-GPT,true,phishing,4,5,14159,1
556,A2FB5UQTR3E0NX,877180979,796,preTraining,6,Human-Plain,false,ham,4,3,20172,1
557,A2FB5UQTR3E0NX,877180979,0,preTraining,7,Human-Plain,true,phishing,4,4,16982,1
558,A1P6OXEJ86HQRM,292558963,795,postTraining,5,Human-GPT,false,ham,2,2,10516,1
559,A2FB5UQTR3E0NX,877180979,244,preTraining,8,Human-Plain,true,phishing,4,4,9215,1
560,A1ATQ2AVZB2ND5,190399997,373,Training,8,GPT-GPT,true,phishing,3,1,5134,1
561,A1P6OXEJ86HQRM,292558963,1151,postTraining,6,Human-GPT,false,ham,3,4,17485,1
562,A2FB5UQTR3E0NX,877180979,495,preTraining,9,Human-Plain,true,phishing,4,4,7248,1
563,A1ATQ2AVZB2ND5,190399997,425,Training,9,GPT-GPT,true,phishing,3,1,5388,1
564,A1P6OXEJ86HQRM,292558963,1307,postTraining,7,Human-GPT,true,ham,4,5,9896,0
565,A2FB5UQTR3E0NX,877180979,1208,preTraining,10,Human-Plain,false,ham,4,1,12028,1
566,A1P6OXEJ86HQRM,292558963,474,postTraining,8,Human-GPT,true,phishing,4,5,10976,1
567,A2FB5UQTR3E0NX,877180979,607,Training,1,Human-Plain,true,phishing,4,4,2576,1
568,A1P6OXEJ86HQRM,292558963,283,postTraining,9,Human-GPT,true,phishing,4,5,9924,1
569,A1ATQ2AVZB2ND5,190399997,413,Training,10,GPT-GPT,true,phishing,3,1,9448,1
